scenario,family,phase,criu_opts,pre_dump,post_dump,restore_mem_mib,hub_mode,launch_ok,dump_rc,restore_rc,img_kib,v_pong,v_stat,v_hub,v_tcp,v_live5,v_resume,rereg_ms,verdict,world,dump_err,restore_err
S084one_child.file__helper_forked,S,helper_forked,filelocks,none,none,0,none,1,0,0,27140,na,na,na,na,na,resumed_to_ready,na,ok,"","",""
S084one_child.file__epg_index,S,epg_index,filelocks,none,none,0,none,1,0,0,13596,na,na,na,na,na,resumed_to_ready,na,ok,"","",""
S084one_child.file__ready,S,ready,filelocks,none,none,0,none,1,1,na,124,na,na,na,na,na,na,na,dump_fail,"","(00.118342) Error (criu/fsnotify.c:284): fsnotify: 	Can't dump that handle",""
S084one_child.file__steady,S,steady,filelocks,none,none,0,none,1,1,na,124,na,na,na,na,na,na,na,dump_fail,"","(00.106914) Error (criu/fsnotify.c:284): fsnotify: 	Can't dump that handle",""
S085one_child.perm__init,S,init,permissive,none,none,0,none,1,0,0,280,na,na,na,na,na,resumed_to_ready,na,ok,"","",""
S085one_child.perm__db_open,S,db_open,permissive,none,none,0,none,1,0,0,284,na,na,na,na,na,resumed_to_ready,na,ok,"","",""
S085one_child.perm__helper_forked,S,helper_forked,permissive,none,none,0,none,1,0,0,27140,na,na,na,na,na,resumed_to_ready,na,ok,"","",""
S085one_child.perm__epg_index,S,epg_index,permissive,none,none,0,none,1,0,0,13596,na,na,na,na,na,resumed_to_ready,na,ok,"","",""
S085one_child.perm__ready,S,ready,permissive,none,none,0,none,1,1,na,124,na,na,na,na,na,na,na,dump_fail,"","(00.146235) Error (criu/fsnotify.c:284): fsnotify: 	Can't dump that handle",""
S085one_child.perm__steady,S,steady,permissive,none,none,0,none,1,1,na,124,na,na,na,na,na,na,na,dump_fail,"","(00.113296) Error (criu/fsnotify.c:284): fsnotify: 	Can't dump that handle",""
S086one_zombie.stri__init,S,init,strict,none,none,0,none,1,0,0,280,na,na,na,na,na,resumed_to_ready,na,ok,"","",""
S086one_zombie.stri__db_open,S,db_open,strict,none,none,0,none,1,0,0,284,na,na,na,na,na,resumed_to_ready,na,ok,"","",""
S086one_zombie.stri__zombie_made,S,zombie_made,strict,none,none,0,none,1,0,0,13600,na,na,na,na,na,resumed_to_ready,na,ok,"","",""
S086one_zombie.stri__epg_index,S,epg_index,strict,none,none,0,none,1,0,0,13596,na,na,na,na,na,resumed_to_ready,na,ok,"","",""
S086one_zombie.stri__ready,S,ready,strict,none,none,0,none,1,1,na,124,na,na,na,na,na,na,na,dump_fail,"","(00.144179) Error (criu/fsnotify.c:284): fsnotify: 	Can't dump that handle",""
S086one_zombie.stri__steady,S,steady,strict,none,none,0,none,1,1,na,124,na,na,na,na,na,na,na,dump_fail,"","(00.121955) Error (criu/fsnotify.c:284): fsnotify: 	Can't dump that handle",""
S087one_zombie.ext___init,S,init,ext_unix,none,none,0,none,1,0,0,280,na,na,na,na,na,resumed_to_ready,na,ok,"","",""
S087one_zombie.ext___db_open,S,db_open,ext_unix,none,none,0,none,1,0,0,284,na,na,na,na,na,resumed_to_ready,na,ok,"","",""
S087one_zombie.ext___zombie_made,S,zombie_made,ext_unix,none,none,0,none,1,0,0,13600,na,na,na,na,na,resumed_to_ready,na,ok,"","",""
S087one_zombie.ext___epg_index,S,epg_index,ext_unix,none,none,0,none,1,0,0,13592,na,na,na,na,na,resumed_to_ready,na,ok,"","",""
S087one_zombie.ext___ready,S,ready,ext_unix,none,none,0,none,1,1,na,124,na,na,na,na,na,na,na,dump_fail,"","(00.120606) Error (criu/fsnotify.c:284): fsnotify: 	Can't dump that handle",""
S087one_zombie.ext___steady,S,steady,ext_unix,none,none,0,none,1,1,na,124,na,na,na,na,na,na,na,dump_fail,"","(00.152125) Error (criu/fsnotify.c:284): fsnotify: 	Can't dump that handle",""
S088one_zombie.tcp___init,S,init,tcp_est,none,none,0,none,1,0,0,284,na,na,na,na,na,resumed_to_ready,na,ok,"","",""
S088one_zombie.tcp___db_open,S,db_open,tcp_est,none,none,0,none,1,0,0,284,na,na,na,na,na,resumed_to_ready,na,ok,"","",""
S088one_zombie.tcp___zombie_made,S,zombie_made,tcp_est,none,none,0,none,1,0,0,13600,na,na,na,na,na,resumed_to_ready,na,ok,"","",""
S088one_zombie.tcp___epg_index,S,epg_index,tcp_est,none,none,0,none,1,0,0,13596,na,na,na,na,na,resumed_to_ready,na,ok,"","",""
S088one_zombie.tcp___ready,S,ready,tcp_est,none,none,0,none,1,1,na,124,na,na,na,na,na,na,na,dump_fail,"","(00.155912) Error (criu/fsnotify.c:284): fsnotify: 	Can't dump that handle",""
S088one_zombie.tcp___steady,S,steady,tcp_est,none,none,0,none,1,1,na,124,na,na,na,na,na,na,na,dump_fail,"","(00.143188) Error (criu/fsnotify.c:284): fsnotify: 	Can't dump that handle",""
S089one_zombie.file__init,S,init,filelocks,none,none,0,none,1,0,0,284,na,na,na,na,na,resumed_to_ready,na,ok,"","",""
S089one_zombie.file__db_open,S,db_open,filelocks,none,none,0,none,1,0,0,284,na,na,na,na,na,resumed_to_ready,na,ok,"","",""
S089one_zombie.file__zombie_made,S,zombie_made,filelocks,none,none,0,none,1,0,0,13600,na,na,na,na,na,resumed_to_ready,na,ok,"","",""
S089one_zombie.file__epg_index,S,epg_index,filelocks,none,none,0,none,1,0,0,13596,na,na,na,na,na,resumed_to_ready,na,ok,"","",""
S089one_zombie.file__ready,S,ready,filelocks,none,none,0,none,1,1,na,124,na,na,na,na,na,na,na,dump_fail,"","(00.167864) Error (criu/fsnotify.c:284): fsnotify: 	Can't dump that handle",""
S089one_zombie.file__steady,S,steady,filelocks,none,none,0,none,1,1,na,124,na,na,na,na,na,na,na,dump_fail,"","(00.108296) Error (criu/fsnotify.c:284): fsnotify: 	Can't dump that handle",""
S090one_zombie.perm__init,S,init,permissive,none,none,0,none,1,0,0,284,na,na,na,na,na,resumed_to_ready,na,ok,"","",""
S090one_zombie.perm__db_open,S,db_open,permissive,none,none,0,none,1,0,0,284,na,na,na,na,na,resumed_to_ready,na,ok,"","",""
S090one_zombie.perm__zombie_made,S,zombie_made,permissive,none,none,0,none,1,0,0,13600,na,na,na,na,na,resumed_to_ready,na,ok,"","",""
S090one_zombie.perm__epg_index,S,epg_index,permissive,none,none,0,none,1,0,0,13592,na,na,na,na,na,resumed_to_ready,na,ok,"","",""
S090one_zombie.perm__ready,S,ready,permissive,none,none,0,none,1,1,na,124,na,na,na,na,na,na,na,dump_fail,"","(00.138329) Error (criu/fsnotify.c:284): fsnotify: 	Can't dump that handle",""
S090one_zombie.perm__steady,S,steady,permissive,none,none,0,none,1,1,na,124,na,na,na,na,na,na,na,dump_fail,"","(00.118722) Error (criu/fsnotify.c:284): fsnotify: 	Can't dump that handle",""
S091one_selfpipe.stri__init,S,init,strict,none,none,0,none,1,0,0,284,na,na,na,na,na,resumed_to_ready,na,ok,"","",""
S091one_selfpipe.stri__db_open,S,db_open,strict,none,none,0,none,1,0,0,280,na,na,na,na,na,resumed_to_ready,na,ok,"","",""
S091one_selfpipe.stri__selfpipe,S,selfpipe,strict,none,none,0,none,1,0,0,13600,na,na,na,na,na,resumed_to_ready,na,ok,"","",""
S091one_selfpipe.stri__epg_index,S,epg_index,strict,none,none,0,none,1,0,0,13596,na,na,na,na,na,resumed_to_ready,na,ok,"","",""
S091one_selfpipe.stri__ready,S,ready,strict,none,none,0,none,1,1,na,128,na,na,na,na,na,na,na,dump_fail,"","(00.125856) Error (criu/fsnotify.c:284): fsnotify: 	Can't dump that handle",""
S091one_selfpipe.stri__steady,S,steady,strict,none,none,0,none,1,1,na,128,na,na,na,na,na,na,na,dump_fail,"","(00.118865) Error (criu/fsnotify.c:284): fsnotify: 	Can't dump that handle",""
S092one_selfpipe.ext___init,S,init,ext_unix,none,none,0,none,1,0,0,284,na,na,na,na,na,resumed_to_ready,na,ok,"","",""
S092one_selfpipe.ext___db_open,S,db_open,ext_unix,none,none,0,none,1,0,0,284,na,na,na,na,na,resumed_to_ready,na,ok,"","",""
S092one_selfpipe.ext___selfpipe,S,selfpipe,ext_unix,none,none,0,none,1,0,0,13600,na,na,na,na,na,resumed_to_ready,na,ok,"","",""
S092one_selfpipe.ext___epg_index,S,epg_index,ext_unix,none,none,0,none,1,0,0,13596,na,na,na,na,na,resumed_to_ready,na,ok,"","",""
S092one_selfpipe.ext___ready,S,ready,ext_unix,none,none,0,none,1,1,na,128,na,na,na,na,na,na,na,dump_fail,"","(00.117903) Error (criu/fsnotify.c:284): fsnotify: 	Can't dump that handle",""
S092one_selfpipe.ext___steady,S,steady,ext_unix,none,none,0,none,1,1,na,128,na,na,na,na,na,na,na,dump_fail,"","(00.134986) Error (criu/fsnotify.c:284): fsnotify: 	Can't dump that handle",""
S093one_selfpipe.tcp___init,S,init,tcp_est,none,none,0,none,1,0,0,284,na,na,na,na,na,resumed_to_ready,na,ok,"","",""
S093one_selfpipe.tcp___db_open,S,db_open,tcp_est,none,none,0,none,1,0,0,284,na,na,na,na,na,resumed_to_ready,na,ok,"","",""
S093one_selfpipe.tcp___selfpipe,S,selfpipe,tcp_est,none,none,0,none,1,0,0,13600,na,na,na,na,na,resumed_to_ready,na,ok,"","",""
S093one_selfpipe.tcp___epg_index,S,epg_index,tcp_est,none,none,0,none,1,0,0,13592,na,na,na,na,na,resumed_to_ready,na,ok,"","",""
S093one_selfpipe.tcp___ready,S,ready,tcp_est,none,none,0,none,1,1,na,128,na,na,na,na,na,na,na,dump_fail,"","(00.121309) Error (criu/fsnotify.c:284): fsnotify: 	Can't dump that handle",""
S093one_selfpipe.tcp___steady,S,steady,tcp_est,none,none,0,none,1,1,na,128,na,na,na,na,na,na,na,dump_fail,"","(00.117356) Error (criu/fsnotify.c:284): fsnotify: 	Can't dump that handle",""
S094one_selfpipe.file__init,S,init,filelocks,none,none,0,none,1,0,0,280,na,na,na,na,na,resumed_to_ready,na,ok,"","",""
S094one_selfpipe.file__db_open,S,db_open,filelocks,none,none,0,none,1,0,0,284,na,na,na,na,na,resumed_to_ready,na,ok,"","",""
S094one_selfpipe.file__selfpipe,S,selfpipe,filelocks,none,none,0,none,1,0,0,13600,na,na,na,na,na,resumed_to_ready,na,ok,"","",""
S094one_selfpipe.file__epg_index,S,epg_index,filelocks,none,none,0,none,1,0,0,13596,na,na,na,na,na,resumed_to_ready,na,ok,"","",""
S094one_selfpipe.file__ready,S,ready,filelocks,none,none,0,none,1,1,na,128,na,na,na,na,na,na,na,dump_fail,"","(00.137971) Error (criu/fsnotify.c:284): fsnotify: 	Can't dump that handle",""
S094one_selfpipe.file__steady,S,steady,filelocks,none,none,0,none,1,1,na,128,na,na,na,na,na,na,na,dump_fail,"","(00.140724) Error (criu/fsnotify.c:284): fsnotify: 	Can't dump that handle",""
S095one_selfpipe.perm__init,S,init,permissive,none,none,0,none,1,0,0,284,na,na,na,na,na,resumed_to_ready,na,ok,"","",""
S095one_selfpipe.perm__db_open,S,db_open,permissive,none,none,0,none,1,0,0,284,na,na,na,na,na,resumed_to_ready,na,ok,"","",""
S095one_selfpipe.perm__selfpipe,S,selfpipe,permissive,none,none,0,none,1,0,0,13600,na,na,na,na,na,resumed_to_ready,na,ok,"","",""
S095one_selfpipe.perm__epg_index,S,epg_index,permissive,none,none,0,none,1,0,0,13596,na,na,na,na,na,resumed_to_ready,na,ok,"","",""
S095one_selfpipe.perm__ready,S,ready,permissive,none,none,0,none,1,1,na,128,na,na,na,na,na,na,na,dump_fail,"","(00.126136) Error (criu/fsnotify.c:284): fsnotify: 	Can't dump that handle",""
S095one_selfpipe.perm__steady,S,steady,permissive,none,none,0,none,1,1,na,128,na,na,na,na,na,na,na,dump_fail,"","(00.129329) Error (criu/fsnotify.c:284): fsnotify: 	Can't dump that handle",""
S096one_eventfd.stri__init,S,init,strict,none,none,0,none,1,0,0,284,na,na,na,na,na,resumed_to_ready,na,ok,"","",""
S096one_eventfd.stri__db_open,S,db_open,strict,none,none,0,none,1,0,0,284,na,na,na,na,na,resumed_to_ready,na,ok,"","",""
S096one_eventfd.stri__eventfd_open,S,eventfd_open,strict,none,none,0,none,1,0,0,13596,na,na,na,na,na,resumed_to_ready,na,ok,"","",""
S096one_eventfd.stri__epg_index,S,epg_index,strict,none,none,0,none,1,0,0,13596,na,na,na,na,na,resumed_to_ready,na,ok,"","",""
S096one_eventfd.stri__ready,S,ready,strict,none,none,0,none,1,1,na,124,na,na,na,na,na,na,na,dump_fail,"","(00.141869) Error (criu/fsnotify.c:284): fsnotify: 	Can't dump that handle",""
S096one_eventfd.stri__steady,S,steady,strict,none,none,0,none,1,1,na,124,na,na,na,na,na,na,na,dump_fail,"","(00.165479) Error (criu/fsnotify.c:284): fsnotify: 	Can't dump that handle",""
S097one_eventfd.ext___init,S,init,ext_unix,none,none,0,none,1,0,0,284,na,na,na,na,na,resumed_to_ready,na,ok,"","",""
S097one_eventfd.ext___db_open,S,db_open,ext_unix,none,none,0,none,1,0,0,284,na,na,na,na,na,resumed_to_ready,na,ok,"","",""
S097one_eventfd.ext___eventfd_open,S,eventfd_open,ext_unix,none,none,0,none,1,0,0,13592,na,na,na,na,na,resumed_to_ready,na,ok,"","",""
S097one_eventfd.ext___epg_index,S,epg_index,ext_unix,none,none,0,none,1,0,0,13592,na,na,na,na,na,resumed_to_ready,na,ok,"","",""
S097one_eventfd.ext___ready,S,ready,ext_unix,none,none,0,none,1,1,na,124,na,na,na,na,na,na,na,dump_fail,"","(00.128255) Error (criu/fsnotify.c:284): fsnotify: 	Can't dump that handle",""
S097one_eventfd.ext___steady,S,steady,ext_unix,none,none,0,none,1,1,na,124,na,na,na,na,na,na,na,dump_fail,"","(00.182203) Error (criu/fsnotify.c:284): fsnotify: 	Can't dump that handle",""
S098one_eventfd.tcp___init,S,init,tcp_est,none,none,0,none,1,0,0,284,na,na,na,na,na,resumed_to_ready,na,ok,"","",""
S098one_eventfd.tcp___db_open,S,db_open,tcp_est,none,none,0,none,1,0,0,284,na,na,na,na,na,resumed_to_ready,na,ok,"","",""
S098one_eventfd.tcp___eventfd_open,S,eventfd_open,tcp_est,none,none,0,none,1,0,0,13592,na,na,na,na,na,resumed_to_ready,na,ok,"","",""
S098one_eventfd.tcp___epg_index,S,epg_index,tcp_est,none,none,0,none,1,0,0,13596,na,na,na,na,na,resumed_to_ready,na,ok,"","",""
S098one_eventfd.tcp___ready,S,ready,tcp_est,none,none,0,none,1,1,na,124,na,na,na,na,na,na,na,dump_fail,"","(00.130343) Error (criu/fsnotify.c:284): fsnotify: 	Can't dump that handle",""
S098one_eventfd.tcp___steady,S,steady,tcp_est,none,none,0,none,1,1,na,124,na,na,na,na,na,na,na,dump_fail,"","(00.130890) Error (criu/fsnotify.c:284): fsnotify: 	Can't dump that handle",""
S099one_eventfd.file__init,S,init,filelocks,none,none,0,none,1,0,0,284,na,na,na,na,na,resumed_to_ready,na,ok,"","",""
S099one_eventfd.file__db_open,S,db_open,filelocks,none,none,0,none,1,0,0,284,na,na,na,na,na,resumed_to_ready,na,ok,"","",""
S099one_eventfd.file__eventfd_open,S,eventfd_open,filelocks,none,none,0,none,1,0,0,13596,na,na,na,na,na,resumed_to_ready,na,ok,"","",""
S099one_eventfd.file__epg_index,S,epg_index,filelocks,none,none,0,none,1,0,0,13592,na,na,na,na,na,resumed_to_ready,na,ok,"","",""
S099one_eventfd.file__ready,S,ready,filelocks,none,none,0,none,1,1,na,124,na,na,na,na,na,na,na,dump_fail,"","(00.168939) Error (criu/fsnotify.c:284): fsnotify: 	Can't dump that handle",""
S099one_eventfd.file__steady,S,steady,filelocks,none,none,0,none,1,1,na,124,na,na,na,na,na,na,na,dump_fail,"","(00.133523) Error (criu/fsnotify.c:284): fsnotify: 	Can't dump that handle",""
S100one_eventfd.perm__init,S,init,permissive,none,none,0,none,1,0,0,284,na,na,na,na,na,resumed_to_ready,na,ok,"","",""
S100one_eventfd.perm__db_open,S,db_open,permissive,none,none,0,none,1,0,0,284,na,na,na,na,na,resumed_to_ready,na,ok,"","",""
S100one_eventfd.perm__eventfd_open,S,eventfd_open,permissive,none,none,0,none,1,0,0,13596,na,na,na,na,na,resumed_to_ready,na,ok,"","",""
S100one_eventfd.perm__epg_index,S,epg_index,permissive,none,none,0,none,1,0,0,13592,na,na,na,na,na,resumed_to_ready,na,ok,"","",""
S100one_eventfd.perm__ready,S,ready,permissive,none,none,0,none,1,1,na,124,na,na,na,na,na,na,na,dump_fail,"","(00.137797) Error (criu/fsnotify.c:284): fsnotify: 	Can't dump that handle",""
S100one_eventfd.perm__steady,S,steady,permissive,none,none,0,none,1,1,na,124,na,na,na,na,na,na,na,dump_fail,"","(00.142689) Error (criu/fsnotify.c:284): fsnotify: 	Can't dump that handle",""
S101one_shm.stri__init,S,init,strict,none,none,0,none,1,0,0,284,na,na,na,na,na,resumed_to_ready,na,ok,"","",""
S101one_shm.stri__db_open,S,db_open,strict,none,none,0,none,1,0,0,284,na,na,na,na,na,resumed_to_ready,na,ok,"","",""
S101one_shm.stri__shm_map,S,shm_map,strict,none,none,0,none,1,0,0,13596,na,na,na,na,na,resumed_to_ready,na,ok,"","",""
S101one_shm.stri__epg_index,S,epg_index,strict,none,none,0,none,1,0,0,13596,na,na,na,na,na,resumed_to_ready,na,ok,"","",""
S101one_shm.stri__ready,S,ready,strict,none,none,0,none,1,1,na,124,na,na,na,na,na,na,na,dump_fail,"","(00.170413) Error (criu/fsnotify.c:284): fsnotify: 	Can't dump that handle",""
S101one_shm.stri__steady,S,steady,strict,none,none,0,none,1,1,na,124,na,na,na,na,na,na,na,dump_fail,"","(00.151881) Error (criu/fsnotify.c:284): fsnotify: 	Can't dump that handle",""
S102one_shm.ext___init,S,init,ext_unix,none,none,0,none,1,0,0,284,na,na,na,na,na,resumed_to_ready,na,ok,"","",""
S102one_shm.ext___db_open,S,db_open,ext_unix,none,none,0,none,1,0,0,284,na,na,na,na,na,resumed_to_ready,na,ok,"","",""
S102one_shm.ext___shm_map,S,shm_map,ext_unix,none,none,0,none,1,0,0,13596,na,na,na,na,na,resumed_to_ready,na,ok,"","",""
S102one_shm.ext___epg_index,S,epg_index,ext_unix,none,none,0,none,1,0,0,13592,na,na,na,na,na,resumed_to_ready,na,ok,"","",""
S102one_shm.ext___ready,S,ready,ext_unix,none,none,0,none,1,1,na,124,na,na,na,na,na,na,na,dump_fail,"","(00.145897) Error (criu/fsnotify.c:284): fsnotify: 	Can't dump that handle",""
S102one_shm.ext___steady,S,steady,ext_unix,none,none,0,none,1,1,na,124,na,na,na,na,na,na,na,dump_fail,"","(00.153718) Error (criu/fsnotify.c:284): fsnotify: 	Can't dump that handle",""
S103one_shm.tcp___init,S,init,tcp_est,none,none,0,none,1,0,0,288,na,na,na,na,na,resumed_to_ready,na,ok,"","",""
S103one_shm.tcp___db_open,S,db_open,tcp_est,none,none,0,none,1,0,0,284,na,na,na,na,na,resumed_to_ready,na,ok,"","",""
S103one_shm.tcp___shm_map,S,shm_map,tcp_est,none,none,0,none,1,0,0,13596,na,na,na,na,na,resumed_to_ready,na,ok,"","",""
S103one_shm.tcp___epg_index,S,epg_index,tcp_est,none,none,0,none,1,0,0,13596,na,na,na,na,na,resumed_to_ready,na,ok,"","",""
S103one_shm.tcp___ready,S,ready,tcp_est,none,none,0,none,1,1,na,124,na,na,na,na,na,na,na,dump_fail,"","(00.121863) Error (criu/fsnotify.c:284): fsnotify: 	Can't dump that handle",""
S103one_shm.tcp___steady,S,steady,tcp_est,none,none,0,none,1,1,na,124,na,na,na,na,na,na,na,dump_fail,"","(00.132955) Error (criu/fsnotify.c:284): fsnotify: 	Can't dump that handle",""
S104one_shm.file__init,S,init,filelocks,none,none,0,none,1,0,0,280,na,na,na,na,na,resumed_to_ready,na,ok,"","",""
S104one_shm.file__db_open,S,db_open,filelocks,none,none,0,none,1,0,0,284,na,na,na,na,na,resumed_to_ready,na,ok,"","",""
S104one_shm.file__shm_map,S,shm_map,filelocks,none,none,0,none,1,0,0,13596,na,na,na,na,na,resumed_to_ready,na,ok,"","",""
S104one_shm.file__epg_index,S,epg_index,filelocks,none,none,0,none,1,0,0,13596,na,na,na,na,na,resumed_to_ready,na,ok,"","",""
S104one_shm.file__ready,S,ready,filelocks,none,none,0,none,1,1,na,124,na,na,na,na,na,na,na,dump_fail,"","(00.116813) Error (criu/fsnotify.c:284): fsnotify: 	Can't dump that handle",""
S104one_shm.file__steady,S,steady,filelocks,none,none,0,none,1,1,na,124,na,na,na,na,na,na,na,dump_fail,"","(00.124395) Error (criu/fsnotify.c:284): fsnotify: 	Can't dump that handle",""
S105one_shm.perm__init,S,init,permissive,none,none,0,none,1,0,0,284,na,na,na,na,na,resumed_to_ready,na,ok,"","",""
S105one_shm.perm__db_open,S,db_open,permissive,none,none,0,none,1,0,0,284,na,na,na,na,na,resumed_to_ready,na,ok,"","",""
S105one_shm.perm__shm_map,S,shm_map,permissive,none,none,0,none,1,0,0,13596,na,na,na,na,na,resumed_to_ready,na,ok,"","",""
S105one_shm.perm__epg_index,S,epg_index,permissive,none,none,0,none,1,0,0,13596,na,na,na,na,na,resumed_to_ready,na,ok,"","",""
S105one_shm.perm__ready,S,ready,permissive,none,none,0,none,1,1,na,124,na,na,na,na,na,na,na,dump_fail,"","(00.138806) Error (criu/fsnotify.c:284): fsnotify: 	Can't dump that handle",""
S105one_shm.perm__steady,S,steady,permissive,none,none,0,none,1,1,na,124,na,na,na,na,na,na,na,dump_fail,"","(00.152700) Error (criu/fsnotify.c:284): fsnotify: 	Can't dump that handle",""
S106one_wd.stri__init,S,init,strict,none,none,0,none,1,0,0,284,na,na,na,na,na,resumed_to_ready,na,ok,"","",""
S106one_wd.stri__db_open,S,db_open,strict,none,none,0,none,1,0,0,280,na,na,na,na,na,resumed_to_ready,na,ok,"","",""
S106one_wd.stri__workdir,S,workdir,strict,none,none,0,none,1,0,0,13592,na,na,na,na,na,resumed_to_ready,na,ok,"","",""
S106one_wd.stri__epg_index,S,epg_index,strict,none,none,0,none,1,0,0,13592,na,na,na,na,na,resumed_to_ready,na,ok,"","",""
S106one_wd.stri__ready,S,ready,strict,none,none,0,none,1,1,na,124,na,na,na,na,na,na,na,dump_fail,"","(00.122253) Error (criu/fsnotify.c:284): fsnotify: 	Can't dump that handle",""
S106one_wd.stri__steady,S,steady,strict,none,none,0,none,1,1,na,124,na,na,na,na,na,na,na,dump_fail,"","(00.150370) Error (criu/fsnotify.c:284): fsnotify: 	Can't dump that handle",""
S107one_wd.ext___init,S,init,ext_unix,none,none,0,none,1,0,0,284,na,na,na,na,na,resumed_to_ready,na,ok,"","",""
S107one_wd.ext___db_open,S,db_open,ext_unix,none,none,0,none,1,0,0,284,na,na,na,na,na,resumed_to_ready,na,ok,"","",""
S107one_wd.ext___workdir,S,workdir,ext_unix,none,none,0,none,1,0,0,13596,na,na,na,na,na,resumed_to_ready,na,ok,"","",""
S107one_wd.ext___epg_index,S,epg_index,ext_unix,none,none,0,none,1,0,0,13596,na,na,na,na,na,resumed_to_ready,na,ok,"","",""
S107one_wd.ext___ready,S,ready,ext_unix,none,none,0,none,1,1,na,124,na,na,na,na,na,na,na,dump_fail,"","(00.170561) Error (criu/fsnotify.c:284): fsnotify: 	Can't dump that handle",""
S107one_wd.ext___steady,S,steady,ext_unix,none,none,0,none,1,1,na,124,na,na,na,na,na,na,na,dump_fail,"","(00.137672) Error (criu/fsnotify.c:284): fsnotify: 	Can't dump that handle",""
S108one_wd.tcp___init,S,init,tcp_est,none,none,0,none,1,0,0,284,na,na,na,na,na,resumed_to_ready,na,ok,"","",""
S108one_wd.tcp___db_open,S,db_open,tcp_est,none,none,0,none,1,0,0,284,na,na,na,na,na,resumed_to_ready,na,ok,"","",""
S108one_wd.tcp___workdir,S,workdir,tcp_est,none,none,0,none,1,0,0,13592,na,na,na,na,na,resumed_to_ready,na,ok,"","",""
S108one_wd.tcp___epg_index,S,epg_index,tcp_est,none,none,0,none,1,0,0,13596,na,na,na,na,na,resumed_to_ready,na,ok,"","",""
S108one_wd.tcp___ready,S,ready,tcp_est,none,none,0,none,1,1,na,124,na,na,na,na,na,na,na,dump_fail,"","(00.151045) Error (criu/fsnotify.c:284): fsnotify: 	Can't dump that handle",""
S108one_wd.tcp___steady,S,steady,tcp_est,none,none,0,none,1,1,na,124,na,na,na,na,na,na,na,dump_fail,"","(00.125581) Error (criu/fsnotify.c:284): fsnotify: 	Can't dump that handle",""
S109one_wd.file__init,S,init,filelocks,none,none,0,none,1,0,0,284,na,na,na,na,na,resumed_to_ready,na,ok,"","",""
S109one_wd.file__db_open,S,db_open,filelocks,none,none,0,none,1,0,0,284,na,na,na,na,na,resumed_to_ready,na,ok,"","",""
S109one_wd.file__workdir,S,workdir,filelocks,none,none,0,none,1,0,0,13596,na,na,na,na,na,resumed_to_ready,na,ok,"","",""
S109one_wd.file__epg_index,S,epg_index,filelocks,none,none,0,none,1,0,0,13596,na,na,na,na,na,resumed_to_ready,na,ok,"","",""
S109one_wd.file__ready,S,ready,filelocks,none,none,0,none,1,1,na,124,na,na,na,na,na,na,na,dump_fail,"","(00.149542) Error (criu/fsnotify.c:284): fsnotify: 	Can't dump that handle",""
S109one_wd.file__steady,S,steady,filelocks,none,none,0,none,1,1,na,124,na,na,na,na,na,na,na,dump_fail,"","(00.132224) Error (criu/fsnotify.c:284): fsnotify: 	Can't dump that handle",""
S110one_wd.perm__init,S,init,permissive,none,none,0,none,1,0,0,284,na,na,na,na,na,resumed_to_ready,na,ok,"","",""
S110one_wd.perm__db_open,S,db_open,permissive,none,none,0,none,1,0,0,280,na,na,na,na,na,resumed_to_ready,na,ok,"","",""
S110one_wd.perm__workdir,S,workdir,permissive,none,none,0,none,1,0,0,13592,na,na,na,na,na,resumed_to_ready,na,ok,"","",""
S110one_wd.perm__epg_index,S,epg_index,permissive,none,none,0,none,1,0,0,13596,na,na,na,na,na,resumed_to_ready,na,ok,"","",""
S110one_wd.perm__ready,S,ready,permissive,none,none,0,none,1,1,na,124,na,na,na,na,na,na,na,dump_fail,"","(00.144155) Error (criu/fsnotify.c:284): fsnotify: 	Can't dump that handle",""
S110one_wd.perm__steady,S,steady,permissive,none,none,0,none,1,1,na,124,na,na,na,na,na,na,na,dump_fail,"","(00.121884) Error (criu/fsnotify.c:284): fsnotify: 	Can't dump that handle",""
S111one_journal.stri__init,S,init,strict,none,none,0,none,1,0,0,284,na,na,na,na,na,resumed_to_ready,na,ok,"","",""
S111one_journal.stri__db_open,S,db_open,strict,none,none,0,none,1,0,0,284,na,na,na,na,na,resumed_to_ready,na,ok,"","",""
S111one_journal.stri__tmp_journal,S,tmp_journal,strict,none,none,0,none,1,0,0,13604,na,na,na,na,na,resumed_to_ready,na,ok,"","",""
S111one_journal.stri__epg_index,S,epg_index,strict,none,none,0,none,1,0,0,13596,na,na,na,na,na,resumed_to_ready,na,ok,"","",""
S111one_journal.stri__ready,S,ready,strict,none,none,0,none,1,1,na,132,na,na,na,na,na,na,na,dump_fail,"","(00.167477) Error (criu/fsnotify.c:284): fsnotify: 	Can't dump that handle",""
S111one_journal.stri__steady,S,steady,strict,none,none,0,none,1,1,na,132,na,na,na,na,na,na,na,dump_fail,"","(00.147580) Error (criu/fsnotify.c:284): fsnotify: 	Can't dump that handle",""
S112one_journal.ext___init,S,init,ext_unix,none,none,0,none,1,0,0,284,na,na,na,na,na,resumed_to_ready,na,ok,"","",""
S112one_journal.ext___db_open,S,db_open,ext_unix,none,none,0,none,1,0,0,284,na,na,na,na,na,resumed_to_ready,na,ok,"","",""
S112one_journal.ext___tmp_journal,S,tmp_journal,ext_unix,none,none,0,none,1,0,0,13604,na,na,na,na,na,resumed_to_ready,na,ok,"","",""
